,Date,Close
2053,2017-08-15,4155.67
2054,2017-08-16,4378.84
2055,2017-08-17,4276.5
2056,2017-08-18,4100.0
2057,2017-08-19,4099.55
2058,2017-08-20,4058.68
2059,2017-08-21,3987.52
2060,2017-08-22,4085.0
2061,2017-08-23,4108.12
2062,2017-08-24,4300.34
2063,2017-08-25,4355.98
2064,2017-08-26,4333.38
2065,2017-08-27,4337.68
2066,2017-08-28,4379.99
2067,2017-08-29,4578.82
2068,2017-08-30,4573.2
2069,2017-08-31,4734.26
2070,2017-09-01,4921.7
2071,2017-09-02,4599.9
2072,2017-09-03,4606.26
2073,2017-09-04,4277.0
2074,2017-09-05,4396.52
2075,2017-09-06,4605.8
2076,2017-09-07,4615.0
2077,2017-09-08,4312.0
2078,2017-09-09,4308.72
2079,2017-09-10,4226.22
2080,2017-09-11,4207.31
2081,2017-09-12,4172.56
2082,2017-09-13,3865.34
2083,2017-09-14,3227.79
2084,2017-09-15,3700.01
2085,2017-09-16,3678.93
2086,2017-09-17,3662.99
2087,2017-09-18,4101.6
2088,2017-09-19,3888.8
2089,2017-09-20,3874.46
2090,2017-09-21,3617.05
2091,2017-09-22,3612.18
2092,2017-09-23,3779.17
2093,2017-09-24,3664.22
2094,2017-09-25,3918.0
2095,2017-09-26,3888.03
2096,2017-09-27,4199.29
2097,2017-09-28,4184.84
2098,2017-09-29,4164.82
2099,2017-09-30,4326.09
2100,2017-10-01,4377.22
2101,2017-10-02,4391.48
2102,2017-10-03,4315.83
2103,2017-10-04,4219.53
2104,2017-10-05,4301.09
2105,2017-10-06,4362.95
2106,2017-10-07,4423.3
2107,2017-10-08,4597.98
2108,2017-10-09,4764.7
2109,2017-10-10,4749.29
2110,2017-10-11,4822.01
2111,2017-10-12,5445.0
2112,2017-10-13,5653.6
2113,2017-10-14,5801.29
2114,2017-10-15,5679.7
2115,2017-10-16,5745.72
2116,2017-10-17,5597.31
2117,2017-10-18,5582.05
2118,2017-10-19,5698.69
2119,2017-10-20,5977.29
2120,2017-10-21,6013.46
2121,2017-10-22,5969.0
2122,2017-10-23,5871.17
2123,2017-10-24,5523.4
2124,2017-10-25,5735.88
2125,2017-10-26,5890.0
2126,2017-10-27,5771.89
2127,2017-10-28,5730.69
2128,2017-10-29,6137.37
2129,2017-10-30,6119.99
2130,2017-10-31,6434.21
2131,2017-11-01,6741.59
2132,2017-11-02,7030.0
2133,2017-11-03,7146.82
2134,2017-11-04,7388.83
2135,2017-11-05,7372.72
2136,2017-11-06,6967.68
2137,2017-11-07,7130.28
2138,2017-11-08,7450.32
2139,2017-11-09,7148.0
2140,2017-11-10,6588.18
2141,2017-11-11,6355.13
2142,2017-11-12,5870.37
2143,2017-11-13,6525.17
2144,2017-11-14,6609.0
2145,2017-11-15,7294.0
2146,2017-11-16,7846.96
2147,2017-11-17,7674.99
2148,2017-11-18,7771.03
2149,2017-11-19,8016.58
2150,2017-11-20,8226.17
2151,2017-11-21,8095.23
2152,2017-11-22,8214.69
2153,2017-11-23,7989.0
2154,2017-11-24,8199.19
2155,2017-11-25,8717.99
2156,2017-11-26,9271.06
2157,2017-11-27,9708.07
2158,2017-11-28,9868.82
2159,2017-11-29,9824.68
2160,2017-11-30,9947.67
2161,2017-12-01,10840.45
2162,2017-12-02,10872.0
2163,2017-12-03,11250.0
2164,2017-12-04,11613.07
2165,2017-12-05,11677.0
2166,2017-12-06,13623.5
2167,2017-12-07,16599.99
2168,2017-12-08,15800.0
2169,2017-12-09,14607.49
2170,2017-12-10,14691.0
2171,2017-12-11,16470.0
2172,2017-12-12,16650.01
2173,2017-12-13,16250.0
2174,2017-12-14,16404.99
2175,2017-12-15,17471.5
2176,2017-12-16,19187.78
2177,2017-12-17,18953.0
2178,2017-12-18,18940.57
2179,2017-12-19,17700.0
2180,2017-12-20,16466.98
2181,2017-12-21,15600.01
2182,2017-12-22,14009.79
2183,2017-12-23,14619.0
2184,2017-12-24,14157.87
2185,2017-12-25,13911.28
2186,2017-12-26,15764.44
2187,2017-12-27,15364.93
2188,2017-12-28,14470.07
2189,2017-12-29,14340.0
2190,2017-12-30,12640.0
2191,2017-12-31,13880.0
2192,2018-01-01,13443.41
2193,2018-01-02,14678.94
2194,2018-01-03,15155.62
2195,2018-01-04,15143.67
2196,2018-01-05,16928.0
2197,2018-01-06,17149.67
2198,2018-01-07,16124.02
2199,2018-01-08,14999.99
2200,2018-01-09,14403.51
2201,2018-01-10,14890.02
2202,2018-01-11,13243.83
2203,2018-01-12,13781.41
2204,2018-01-13,14197.78
2205,2018-01-14,13647.99
2206,2018-01-15,13607.04
2207,2018-01-16,11386.34
2208,2018-01-17,11191.35
2209,2018-01-18,11247.57
2210,2018-01-19,11552.0
2211,2018-01-20,12775.99
2212,2018-01-21,11558.87
2213,2018-01-22,10808.99
2214,2018-01-23,10851.82
2215,2018-01-24,11400.96
2216,2018-01-25,11155.54
2217,2018-01-26,11092.95
2218,2018-01-27,11446.54
2219,2018-01-28,11685.58
2220,2018-01-29,11162.62
2221,2018-01-30,9971.0
2222,2018-01-31,10149.0
2223,2018-02-01,8998.99
2224,2018-02-02,8838.83
2225,2018-02-03,9225.86
2226,2018-02-04,8191.0
2227,2018-02-05,6874.27
2228,2018-02-06,7737.37
2229,2018-02-07,7588.01
2230,2018-02-08,8259.76
2231,2018-02-09,8693.98
2232,2018-02-10,8560.0
2233,2018-02-11,8067.0
2234,2018-02-12,8899.0
2235,2018-02-13,8522.99
2236,2018-02-14,9490.98
2237,2018-02-15,10018.0
2238,2018-02-16,10196.0
2239,2018-02-17,11101.0
2240,2018-02-18,10421.06
2241,2018-02-19,11173.0
2242,2018-02-20,11233.41
2243,2018-02-21,10449.4
2244,2018-02-22,9843.34
2245,2018-02-23,10166.1
2246,2018-02-24,9689.99
2247,2018-02-25,9590.04
2248,2018-02-26,10324.7
2249,2018-02-27,10566.3
2250,2018-02-28,10314.9
2251,2018-03-01,10903.13
2252,2018-03-02,11029.99
2253,2018-03-03,11445.0
2254,2018-03-04,11463.27
2255,2018-03-05,11419.24
2256,2018-03-06,10723.76
2257,2018-03-07,9913.03
2258,2018-03-08,9285.32
2259,2018-03-09,9230.0
2260,2018-03-10,8791.47
2261,2018-03-11,9535.04
2262,2018-03-12,9120.75
2263,2018-03-13,9142.32
2264,2018-03-14,8196.69
2265,2018-03-15,8265.05
2266,2018-03-16,8258.54
2267,2018-03-17,7860.83
2268,2018-03-18,8188.24
2269,2018-03-19,8596.93
2270,2018-03-20,8904.02
2271,2018-03-21,8893.79
2272,2018-03-22,8704.67
2273,2018-03-23,8920.79
2274,2018-03-24,8547.0
2275,2018-03-25,8453.9
2276,2018-03-26,8149.66
2277,2018-03-27,7791.7
2278,2018-03-28,7932.41
2279,2018-03-29,7088.38
2280,2018-03-30,6850.0
2281,2018-03-31,6928.62
2282,2018-04-01,6813.52
2283,2018-04-02,7052.76
2284,2018-04-03,7416.27
2285,2018-04-04,6799.95
2286,2018-04-05,6771.69
2287,2018-04-06,6618.33
2288,2018-04-07,6904.9
2289,2018-04-08,7027.26
2290,2018-04-09,6780.1
2291,2018-04-10,6835.67
2292,2018-04-11,6940.94
2293,2018-04-12,7923.78
2294,2018-04-13,7896.92
2295,2018-04-14,8000.41
2296,2018-04-15,8354.22
2297,2018-04-16,8048.15
2298,2018-04-17,7890.87
2299,2018-04-18,8172.84
2300,2018-04-19,8271.31
2301,2018-04-20,8861.0
2302,2018-04-21,8920.71
2303,2018-04-22,8789.96
2304,2018-04-23,8946.95
2305,2018-04-24,9648.0
2306,2018-04-25,8864.99
2307,2018-04-26,9274.48
2308,2018-04-27,8921.43
2309,2018-04-28,9345.11
2310,2018-04-29,9393.99
2311,2018-04-30,9242.17
2312,2018-05-01,9066.9
2313,2018-05-02,9222.0
2314,2018-05-03,9732.43
2315,2018-05-04,9696.57
2316,2018-05-05,9823.28
2317,2018-05-06,9623.54
2318,2018-05-07,9359.52
2319,2018-05-08,9167.69
2320,2018-05-09,9308.49
2321,2018-05-10,9020.99
2322,2018-05-11,8411.42
2323,2018-05-12,8481.6
2324,2018-05-13,8696.58
2325,2018-05-14,8674.36
2326,2018-05-15,8474.99
2327,2018-05-16,8346.59
2328,2018-05-17,8067.03
2329,2018-05-18,8248.87
2330,2018-05-19,8231.2
2331,2018-05-20,8518.48
2332,2018-05-21,8391.76
2333,2018-05-22,7984.08
2334,2018-05-23,7502.89
2335,2018-05-24,7586.88
2336,2018-05-25,7471.18
2337,2018-05-26,7335.99
2338,2018-05-27,7347.39
2339,2018-05-28,7112.5
2340,2018-05-29,7469.45
2341,2018-05-30,7375.73
2342,2018-05-31,7492.28
2343,2018-06-01,7511.6
2344,2018-06-02,7642.0
2345,2018-06-03,7703.67
2346,2018-06-04,7488.26
2347,2018-06-05,7617.98
2348,2018-06-06,7658.57
2349,2018-06-07,7689.28
2350,2018-06-08,7618.11
2351,2018-06-09,7492.7
2352,2018-06-10,6781.17
2353,2018-06-11,6880.61
2354,2018-06-12,6557.67
2355,2018-06-13,6307.4
2356,2018-06-14,6646.1
2357,2018-06-15,6390.6
2358,2018-06-16,6487.92
2359,2018-06-17,6453.41
2360,2018-06-18,6707.5
2361,2018-06-19,6736.52
2362,2018-06-20,6756.58
2363,2018-06-21,6718.33
2364,2018-06-22,6050.45
2365,2018-06-23,6177.38
2366,2018-06-24,6153.4
2367,2018-06-25,6253.61
2368,2018-06-26,6068.0
2369,2018-06-27,6135.64
2370,2018-06-28,5848.33
2371,2018-06-29,6204.24
2372,2018-06-30,6385.71
2373,2018-07-01,6349.99
2374,2018-07-02,6612.98
2375,2018-07-03,6507.99
2376,2018-07-04,6584.25
2377,2018-07-05,6533.69
2378,2018-07-06,6596.53
2379,2018-07-07,6759.99
2380,2018-07-08,6706.6
2381,2018-07-09,6666.75
2382,2018-07-10,6299.46
2383,2018-07-11,6380.0
2384,2018-07-12,6243.88
2385,2018-07-13,6215.59
2386,2018-07-14,6243.98
2387,2018-07-15,6349.3
2388,2018-07-16,6721.04
2389,2018-07-17,7310.71
2390,2018-07-18,7374.88
2391,2018-07-19,7471.42
2392,2018-07-20,7330.84
2393,2018-07-21,7409.92
2394,2018-07-22,7396.6
2395,2018-07-23,7719.62
2396,2018-07-24,8403.83
2397,2018-07-25,8174.06
2398,2018-07-26,7926.0
2399,2018-07-27,8183.05
2400,2018-07-28,8237.74
2401,2018-07-29,8216.74
2402,2018-07-30,8160.21
2403,2018-07-31,7725.43
2404,2018-08-01,7602.01
2405,2018-08-02,7536.37
2406,2018-08-03,7416.98
2407,2018-08-04,7009.99
2408,2018-08-05,7032.61
2409,2018-08-06,6936.11
2410,2018-08-07,6717.68
2411,2018-08-08,6283.59
2412,2018-08-09,6543.76
2413,2018-08-10,6139.99
2414,2018-08-11,6239.98
2415,2018-08-12,6310.82
2416,2018-08-13,6252.63
2417,2018-08-14,6193.62
2418,2018-08-15,6272.3
2419,2018-08-16,6313.51
2420,2018-08-17,6580.15
2421,2018-08-18,6399.28
2422,2018-08-19,6481.99
2423,2018-08-20,6260.82
2424,2018-08-21,6479.27
2425,2018-08-22,6355.76
2426,2018-08-23,6525.01
2427,2018-08-24,6692.94
2428,2018-08-25,6732.4
2429,2018-08-26,6700.46
2430,2018-08-27,6904.51
2431,2018-08-28,7080.94
2432,2018-08-29,7032.96
2433,2018-08-30,6984.01
2434,2018-08-31,7017.35
2435,2018-09-01,7185.01
2436,2018-09-02,7290.31
2437,2018-09-03,7258.99
2438,2018-09-04,7361.0
2439,2018-09-05,6679.3
2440,2018-09-06,6493.09
2441,2018-09-07,6400.0
2442,2018-09-08,6178.31
2443,2018-09-09,6236.04
2444,2018-09-10,6301.99
2445,2018-09-11,6279.99
2446,2018-09-12,6322.45
2447,2018-09-13,6485.7
2448,2018-09-14,6476.51
2449,2018-09-15,6520.15
2450,2018-09-16,6499.98
2451,2018-09-17,6254.52
2452,2018-09-18,6332.34
2453,2018-09-19,6388.4
2454,2018-09-20,6492.98
2455,2018-09-21,6749.45
2456,2018-09-22,6710.01
2457,2018-09-23,6702.22
2458,2018-09-24,6581.52
2459,2018-09-25,6428.99
2460,2018-09-26,6461.51
2461,2018-09-27,6681.62
2462,2018-09-28,6610.76
2463,2018-09-29,6579.38
2464,2018-09-30,6597.81
2465,2018-10-01,6571.2
2466,2018-10-02,6500.0
2467,2018-10-03,6456.77
2468,2018-10-04,6547.56
2469,2018-10-05,6582.12
2470,2018-10-06,6544.08
2471,2018-10-07,6577.63
2472,2018-10-08,6604.75
2473,2018-10-09,6588.8
2474,2018-10-10,6517.55
2475,2018-10-11,6152.76
2476,2018-10-12,6185.15
2477,2018-10-13,6199.69
2478,2018-10-14,6183.0
2479,2018-10-15,6441.74
2480,2018-10-16,6461.2
2481,2018-10-17,6437.29
2482,2018-10-18,6396.18
2483,2018-10-19,6383.46
2484,2018-10-20,6412.86
2485,2018-10-21,6413.38
2486,2018-10-22,6406.06
2487,2018-10-23,6393.41
2488,2018-10-24,6411.96
2489,2018-10-25,6393.53
2490,2018-10-26,6406.1
2491,2018-10-27,6407.66
2492,2018-10-28,6405.57
2493,2018-10-29,6266.52
2494,2018-10-30,6269.46
2495,2018-10-31,6303.27
2496,2018-11-01,6340.99
2497,2018-11-02,6350.43
2498,2018-11-03,6335.0
2499,2018-11-04,6421.76
2500,2018-11-05,6403.2
2501,2018-11-06,6447.5
2502,2018-11-07,6501.0
2503,2018-11-08,6405.49
2504,2018-11-09,6325.0
2505,2018-11-10,6349.32
2506,2018-11-11,6357.54
2507,2018-11-12,6318.0
2508,2018-11-13,6260.91
2509,2018-11-14,5595.91
2510,2018-11-15,5585.0
2511,2018-11-16,5508.71
2512,2018-11-17,5503.36
2513,2018-11-18,5559.26
2514,2018-11-19,4735.44
2515,2018-11-20,4352.0
2516,2018-11-21,4538.01
2517,2018-11-22,4275.23
2518,2018-11-23,4288.26
2519,2018-11-24,3785.65
2520,2018-11-25,3938.89
2521,2018-11-26,3727.34
2522,2018-11-27,3771.01
2523,2018-11-28,4220.16
2524,2018-11-29,4249.8
2525,2018-11-30,3971.06
2526,2018-12-01,4140.39
2527,2018-12-02,4102.05
2528,2018-12-03,3834.34
2529,2018-12-04,3903.52
2530,2018-12-05,3696.69
2531,2018-12-06,3437.26
2532,2018-12-07,3380.68
2533,2018-12-08,3398.8
2534,2018-12-09,3529.75
2535,2018-12-10,3408.0
2536,2018-12-11,3353.42
2537,2018-12-12,3430.18
2538,2018-12-13,3262.73
2539,2018-12-14,3195.75
2540,2018-12-15,3179.54
2541,2018-12-16,3193.78
2542,2018-12-17,3496.73
2543,2018-12-18,3667.16
2544,2018-12-19,3684.5
2545,2018-12-20,4073.77
2546,2018-12-21,3841.08
2547,2018-12-22,3980.9
2548,2018-12-23,3943.83
2549,2018-12-24,4036.0
2550,2018-12-25,3779.99
2551,2018-12-26,3810.01
2552,2018-12-27,3591.69
2553,2018-12-28,3884.97
2554,2018-12-29,3725.48
2555,2018-12-30,3835.79
2556,2018-12-31,3693.3
2557,2019-01-01,3823.44
2558,2019-01-02,3885.87
2559,2019-01-03,3787.81
2560,2019-01-04,3817.71
2561,2019-01-05,3791.84
2562,2019-01-06,4040.71
2563,2019-01-07,4005.45
2564,2019-01-08,3994.9
2565,2019-01-09,4002.13
2566,2019-01-10,3627.51
2567,2019-01-11,3632.02
2568,2019-01-12,3617.13
2569,2019-01-13,3515.95
2570,2019-01-14,3664.28
2571,2019-01-15,3576.93
2572,2019-01-16,3605.91
2573,2019-01-17,3638.01
2574,2019-01-18,3609.21
2575,2019-01-19,3681.0
2576,2019-01-20,3536.72
2577,2019-01-21,3531.51
2578,2019-01-22,3576.81
2579,2019-01-23,3552.32
2580,2019-01-24,3570.73
2581,2019-01-25,3560.0
2582,2019-01-26,3555.56
2583,2019-01-27,3533.23
2584,2019-01-28,3429.5
2585,2019-01-29,3390.5
2586,2019-01-30,3437.35
2587,2019-01-31,3413.11
2588,2019-02-01,3434.83
2589,2019-02-02,3462.82
2590,2019-02-03,3414.82
2591,2019-02-04,3410.87
2592,2019-02-05,3431.39
2593,2019-02-06,3364.62
2594,2019-02-07,3359.33
2595,2019-02-08,3622.94
2596,2019-02-09,3622.62
2597,2019-02-10,3650.37
2598,2019-02-11,3588.7
2599,2019-02-12,3585.94
2600,2019-02-13,3574.93
2601,2019-02-14,3560.46
2602,2019-02-15,3566.29
2603,2019-02-16,3579.92
2604,2019-02-17,3625.6
2605,2019-02-18,3869.8
2606,2019-02-19,3888.46
2607,2019-02-20,3936.53
2608,2019-02-21,3900.4
2609,2019-02-22,3939.82
2610,2019-02-23,4113.53
2611,2019-02-24,3730.68
2612,2019-02-25,3820.71
2613,2019-02-26,3795.06
2614,2019-02-27,3798.47
2615,2019-02-28,3791.36
2616,2019-03-01,3807.05
2617,2019-03-02,3810.46
2618,2019-03-03,3789.52
2619,2019-03-04,3698.66
2620,2019-03-05,3844.07
2621,2019-03-06,3851.55
2622,2019-03-07,3856.64
2623,2019-03-08,3844.64
2624,2019-03-09,3916.43
2625,2019-03-10,3897.92
2626,2019-03-11,3849.25
2627,2019-03-12,3859.74
2628,2019-03-13,3848.48
2629,2019-03-14,3854.77
2630,2019-03-15,3901.21
2631,2019-03-16,3990.0
2632,2019-03-17,3965.5
2633,2019-03-18,3969.59
2634,2019-03-19,3998.13
2635,2019-03-20,4031.59
2636,2019-03-21,3974.21
2637,2019-03-22,3982.07
2638,2019-03-23,3982.52
2639,2019-03-24,3969.99
2640,2019-03-25,3910.51
2641,2019-03-26,3922.58
2642,2019-03-27,4025.5
2643,2019-03-28,4012.23
2644,2019-03-29,4090.0
2645,2019-03-30,4094.92
2646,2019-03-31,4096.08
2647,2019-04-01,4136.32
2648,2019-04-02,4899.63
2649,2019-04-03,4978.23
2650,2019-04-04,4907.94
2651,2019-04-05,5039.73
2652,2019-04-06,5041.39
2653,2019-04-07,5190.85
2654,2019-04-08,5287.88
2655,2019-04-09,5192.6
2656,2019-04-10,5323.47
2657,2019-04-11,5040.2
2658,2019-04-12,5076.35
2659,2019-04-13,5063.63
2660,2019-04-14,5162.72
2661,2019-04-15,5027.31
2662,2019-04-16,5202.43
2663,2019-04-17,5233.72
2664,2019-04-18,5281.58
2665,2019-04-19,5289.91
2666,2019-04-20,5318.89
2667,2019-04-21,5295.65
2668,2019-04-22,5386.8
2669,2019-04-23,5531.32
2670,2019-04-24,5440.95
2671,2019-04-25,5132.55
2672,2019-04-26,5155.19
2673,2019-04-27,5168.91
2674,2019-04-28,5160.98
2675,2019-04-29,5149.11
2676,2019-04-30,5269.0
2677,2019-05-01,5318.42
2678,2019-05-02,5385.0
2679,2019-05-03,5658.22
2680,2019-05-04,5764.65
2681,2019-05-05,5709.32
2682,2019-05-06,5685.46
2683,2019-05-07,5751.54
2684,2019-05-08,5940.89
2685,2019-05-09,6156.7
2686,2019-05-10,6342.84
2687,2019-05-11,7217.47
2688,2019-05-12,6974.35
2689,2019-05-13,7810.05
2690,2019-05-14,7986.0
2691,2019-05-15,8208.69
2692,2019-05-16,7880.0
2693,2019-05-17,7351.71
2694,2019-05-18,7260.12
2695,2019-05-19,8200.0
2696,2019-05-20,8005.64
2697,2019-05-21,7955.16
2698,2019-05-22,7624.95
2699,2019-05-23,7880.22
2700,2019-05-24,7999.02
2701,2019-05-25,8064.64
2702,2019-05-26,8733.26
2703,2019-05-27,8770.73
2704,2019-05-28,8717.96
2705,2019-05-29,8663.41
2706,2019-05-30,8277.76
2707,2019-05-31,8547.2
2708,2019-06-01,8556.27
2709,2019-06-02,8734.49
2710,2019-06-03,8103.64
2711,2019-06-04,7665.53
2712,2019-06-05,7785.94
2713,2019-06-06,7806.07
2714,2019-06-07,8001.25
2715,2019-06-08,7932.27
2716,2019-06-09,7632.99
2717,2019-06-10,8021.1
2718,2019-06-11,7919.1
2719,2019-06-12,8176.27
2720,2019-06-13,8238.0
2721,2019-06-14,8697.54
2722,2019-06-15,8857.19
2723,2019-06-16,8974.19
2724,2019-06-17,9333.48
2725,2019-06-18,9078.84
2726,2019-06-19,9278.27
2727,2019-06-20,9534.99
2728,2019-06-21,10222.12
2729,2019-06-22,10661.3
2730,2019-06-23,10831.95
2731,2019-06-24,11029.63
2732,2019-06-25,11751.01
2733,2019-06-26,12920.54
2734,2019-06-27,11153.74
2735,2019-06-28,12354.43
2736,2019-06-29,11858.62
2737,2019-06-30,10760.1
2738,2019-07-01,10577.43
2739,2019-07-02,10828.9
2740,2019-07-03,11967.43
2741,2019-07-04,11146.34
2742,2019-07-05,10997.84
2743,2019-07-06,11240.0
2744,2019-07-07,11469.96
2745,2019-07-08,12286.14
2746,2019-07-09,12567.23
2747,2019-07-10,12098.95
2748,2019-07-11,11349.24
2749,2019-07-12,11808.91
2750,2019-07-13,11378.79
2751,2019-07-14,10191.87
2752,2019-07-15,10850.0
2753,2019-07-16,9412.81
2754,2019-07-17,9699.35
2755,2019-07-18,10648.6
2756,2019-07-19,10535.43
2757,2019-07-20,10750.11
2758,2019-07-21,10600.24
2759,2019-07-22,10328.83
2760,2019-07-23,9847.02
2761,2019-07-24,9763.67
2762,2019-07-25,9883.96
2763,2019-07-26,9846.94
2764,2019-07-27,9481.37
2765,2019-07-28,9533.19
2766,2019-07-29,9495.39
2767,2019-07-30,9593.62
2768,2019-07-31,10085.34
2769,2019-08-01,10407.71
2770,2019-08-02,10529.51
2771,2019-08-03,10821.52
2772,2019-08-04,10986.96
2773,2019-08-05,11800.0
2774,2019-08-06,11470.0
2775,2019-08-07,11971.57
2776,2019-08-08,11983.43
2777,2019-08-09,11859.32
2778,2019-08-10,11273.2
2779,2019-08-11,11528.73
2780,2019-08-12,11385.11
2781,2019-08-13,10862.28
2782,2019-08-14,10022.99
2783,2019-08-15,10301.44
2784,2019-08-16,10354.34
2785,2019-08-17,10210.89
2786,2019-08-18,10318.99
2787,2019-08-19,10927.3
2788,2019-08-20,10772.22
2789,2019-08-21,10134.75
2790,2019-08-22,10112.01
2791,2019-08-23,10401.6
2792,2019-08-24,10149.7
2793,2019-08-25,10136.75
2794,2019-08-26,10360.97
2795,2019-08-27,10167.29
2796,2019-08-28,9711.78
2797,2019-08-29,9490.0
2798,2019-08-30,9579.75
2799,2019-08-31,9594.15
2800,2019-09-01,9767.53
2801,2019-09-02,10384.48
2802,2019-09-03,10617.61
2803,2019-09-04,10586.26
2804,2019-09-05,10573.66
2805,2019-09-06,10311.09
2806,2019-09-07,10484.39
2807,2019-09-08,10400.18
2808,2019-09-09,10307.45
2809,2019-09-10,10096.0
2810,2019-09-11,10154.46
2811,2019-09-12,10420.34
2812,2019-09-13,10368.65
2813,2019-09-14,10355.37
2814,2019-09-15,10305.74
2815,2019-09-16,10269.98
2816,2019-09-17,10195.73
2817,2019-09-18,10152.09
2818,2019-09-19,10271.53
2819,2019-09-20,10169.02
2820,2019-09-21,9985.28
2821,2019-09-22,10020.58
2822,2019-09-23,9682.19
2823,2019-09-24,8536.82
2824,2019-09-25,8432.16
2825,2019-09-26,8055.03
2826,2019-09-27,8187.72
2827,2019-09-28,8218.07
2828,2019-09-29,8047.6
2829,2019-09-30,8298.45
2830,2019-10-01,8319.01
2831,2019-10-02,8373.42
2832,2019-10-03,8239.92
2833,2019-10-04,8152.07
2834,2019-10-05,8145.17
2835,2019-10-06,7854.12
2836,2019-10-07,8205.53
2837,2019-10-08,8178.54
2838,2019-10-09,8586.34
2839,2019-10-10,8582.11
2840,2019-10-11,8265.55
2841,2019-10-12,8303.43
2842,2019-10-13,8282.96
2843,2019-10-14,8362.99
2844,2019-10-15,8155.13
2845,2019-10-16,7995.89
2846,2019-10-17,8073.32
2847,2019-10-18,7955.08
2848,2019-10-19,7960.49
2849,2019-10-20,8235.74
2850,2019-10-21,8213.65
2851,2019-10-22,8025.9
2852,2019-10-23,7470.77
2853,2019-10-24,7435.0
2854,2019-10-25,8662.66
2855,2019-10-26,9252.75
2856,2019-10-27,9557.08
2857,2019-10-28,9216.44
2858,2019-10-29,9426.94
2859,2019-10-30,9159.94
2860,2019-10-31,9150.07
2861,2019-11-01,9250.45
2862,2019-11-02,9304.75
2863,2019-11-03,9207.0
2864,2019-11-04,9410.76
2865,2019-11-05,9320.14
2866,2019-11-06,9344.78
2867,2019-11-07,9199.36
2868,2019-11-08,8767.37
2869,2019-11-09,8812.21
2870,2019-11-10,9024.49
2871,2019-11-11,8720.36
2872,2019-11-12,8813.91
2873,2019-11-13,8755.24
2874,2019-11-14,8636.9
2875,2019-11-15,8463.49
2876,2019-11-16,8484.63
2877,2019-11-17,8499.31
2878,2019-11-18,8170.65
2879,2019-11-19,8121.63
2880,2019-11-20,8088.44
2881,2019-11-21,7611.51
2882,2019-11-22,7285.85
2883,2019-11-23,7320.39
2884,2019-11-24,6908.36
2885,2019-11-25,7122.14
2886,2019-11-26,7159.22
2887,2019-11-27,7527.84
2888,2019-11-28,7436.72
2889,2019-11-29,7753.69
2890,2019-11-30,7550.67
2891,2019-12-01,7412.66
2892,2019-12-02,7309.64
2893,2019-12-03,7300.43
2894,2019-12-04,7197.78
2895,2019-12-05,7390.42
2896,2019-12-06,7541.79
2897,2019-12-07,7502.65
2898,2019-12-08,7524.26
2899,2019-12-09,7340.52
2900,2019-12-10,7216.07
2901,2019-12-11,7207.42
2902,2019-12-12,7188.42
2903,2019-12-13,7257.47
2904,2019-12-14,7059.03
2905,2019-12-15,7115.08
2906,2019-12-16,6882.19
2907,2019-12-17,6612.3
2908,2019-12-18,7286.91
2909,2019-12-19,7149.57
2910,2019-12-20,7194.11
2911,2019-12-21,7147.4
2912,2019-12-22,7509.7
2913,2019-12-23,7316.17
2914,2019-12-24,7251.52
2915,2019-12-25,7195.79
2916,2019-12-26,7188.3
2917,2019-12-27,7246.0
2918,2019-12-28,7296.24
2919,2019-12-29,7385.54
2920,2019-12-30,7220.24
2921,2019-12-31,7168.36
2922,2020-01-01,7178.68
2923,2020-01-02,6950.56
2924,2020-01-03,7338.91
2925,2020-01-04,7344.48
2926,2020-01-05,7356.7
2927,2020-01-06,7762.74
2928,2020-01-07,8159.01
2929,2020-01-08,8044.44
2930,2020-01-09,7806.78
2931,2020-01-10,8200.0
2932,2020-01-11,8016.22
2933,2020-01-12,8180.76
2934,2020-01-13,8105.01
2935,2020-01-14,8813.04
2936,2020-01-15,8809.17
2937,2020-01-16,8710.15
2938,2020-01-17,8892.63
2939,2020-01-18,8908.53
2940,2020-01-19,8696.6
2941,2020-01-20,8625.17
2942,2020-01-21,8717.89
2943,2020-01-22,8655.93
2944,2020-01-23,8378.44
2945,2020-01-24,8422.13
2946,2020-01-25,8329.5
2947,2020-01-26,8590.48
2948,2020-01-27,8894.54
2949,2020-01-28,9400.0
2950,2020-01-29,9289.18
2951,2020-01-30,9500.0
2952,2020-01-31,9327.85
2953,2020-02-01,9377.17
2954,2020-02-02,9329.39
2955,2020-02-03,9288.09
2956,2020-02-04,9159.37
2957,2020-02-05,9618.42
2958,2020-02-06,9754.63
2959,2020-02-07,9803.42
2960,2020-02-08,9902.0
2961,2020-02-09,10173.97
2962,2020-02-10,9850.01
2963,2020-02-11,10268.98
2964,2020-02-12,10348.78
2965,2020-02-13,10228.67
2966,2020-02-14,10364.04
2967,2020-02-15,9899.78
2968,2020-02-16,9912.89
2969,2020-02-17,9697.15
2970,2020-02-18,10185.17
2971,2020-02-19,9595.72
2972,2020-02-20,9612.76
2973,2020-02-21,9696.13
2974,2020-02-22,9668.13
2975,2020-02-23,9965.21
2976,2020-02-24,9652.58
2977,2020-02-25,9305.4
2978,2020-02-26,8779.36
2979,2020-02-27,8816.5
2980,2020-02-28,8703.84
2981,2020-02-29,8527.74
2982,2020-03-01,8528.95
2983,2020-03-02,8917.34
2984,2020-03-03,8755.45
